amount,country_mismatch,payment_failed,suspected_fraud_failure,is_fraud
228.1,0,0,0,0
68.34,0,0,0,0
121.59,0,0,0,0
516.15,0,0,0,0
83.95,0,0,0,0
31.32,0,0,0,0
221.8,0,0,0,0
204.02,0,0,0,0
188.72,0,0,0,0
350.68,0,0,0,0
101.45,0,1,1,1
76.29,0,0,0,0
20.89,0,0,0,0
116.25,0,0,0,0
1241.23,1,0,0,1
2233.92,1,0,0,1
290.64,0,0,0,0
302.12,0,0,0,0
396.87,0,0,0,0
26.99,0,0,0,0
514.89,0,0,0,0
106.11,0,0,0,0
83.82,0,0,0,0
1779.78,1,0,0,1
644.19,0,0,0,0
26.35,0,0,0,0
180.27,0,0,0,0
181.4,0,1,1,1
608.79,0,0,0,0
24.42,0,0,0,0
1891.88,0,0,0,1
212.7,0,0,0,0
93.57,0,0,0,0
160.93,0,0,0,0
1110.45,0,0,0,0
242.24,0,0,0,0
530.07,0,0,0,0
642.64,0,0,0,0
199.62,0,0,0,0
46.35,0,0,0,0
16.45,0,0,0,0
2323.67,1,0,0,1
513.52,0,0,0,0
491.13,0,0,0,0
709.47,0,0,0,0
1467.45,0,0,0,1
312.44,0,0,0,0
58.28,0,0,0,0
481.47,0,0,0,0
144.06,0,0,0,0
510.8,0,0,0,0
180.92,0,0,0,0
394.66,0,0,0,0
16.6,0,0,0,0
379.47,0,0,0,0
150.59,0,0,0,0
184.17,0,0,0,0
846.52,0,0,0,0
404.9,0,0,0,0
192.13,0,0,0,0
118.03,0,0,0,0
403.74,0,0,0,0
140.55,0,0,0,0
220.84,0,0,0,0
31.9,0,1,0,0
411.1,0,0,0,0
341.92,0,0,0,0
112.87,0,0,0,0
172.04,0,0,0,0
210.36,0,0,0,0
253.64,0,0,0,0
390.03,0,0,0,0
660.05,0,0,0,0
288.84,0,0,0,0
2085.53,1,0,0,1
1329.58,1,0,0,1
388.23,0,0,0,0
622.2,0,0,0,0
311.04,0,0,0,0
537.88,0,0,0,0
18.6,0,0,0,0
137.07,0,0,0,0
426.52,0,0,0,0
1017.7,0,0,0,0
614.76,0,0,0,0
973.5,0,0,0,0
463.94,0,0,0,0
1062.2,0,0,0,0
954.7,0,0,0,0
380.92,0,0,0,0
357.44,0,0,0,0
229.03,0,0,0,0
1574.88,1,0,0,1
268.82,0,0,0,0
952.0,0,0,0,0
286.85,0,0,0,0
99.84,0,0,0,0
389.42,0,0,0,0
1436.28,1,0,0,1
364.95,0,0,0,0
209.54,0,0,0,0
218.82,0,0,0,0
468.84,0,1,0,0
120.85,0,0,0,0
129.04,0,0,0,0
2191.6,1,0,0,1
215.63,0,0,0,0
386.58,0,0,0,0
211.7,0,0,0,0
2027.89,0,0,0,1
441.16,0,0,0,0
184.77,0,0,0,0
227.88,0,1,0,0
2238.55,1,0,0,1
296.2,0,0,0,0
482.1,0,0,0,0
712.15,0,0,0,0
279.04,0,0,0,0
107.0,0,0,0,0
483.36,0,0,0,0
11.59,0,0,0,0
813.4,0,0,0,0
70.58,0,0,0,0
168.96,0,0,0,0
185.18,0,0,0,0
361.76,0,0,0,0
448.12,0,0,0,0
436.96,0,0,0,0
1588.44,1,0,0,1
1486.7,1,0,0,1
278.4,0,0,0,0
926.1,0,0,0,0
64.36,0,0,0,0
272.68,0,0,0,0
174.09,0,0,0,0
2221.53,1,0,0,1
24.52,0,0,0,0
996.3,0,0,0,0
446.84,0,0,0,0
1175.65,0,0,0,0
387.6,0,0,0,0
331.11,0,0,0,0
240.28,0,0,0,0
398.76,0,0,0,0
387.05,0,0,0,0
124.13,0,0,0,0
51.0,0,0,0,0
115.81,0,0,0,0
740.52,0,0,0,0
186.76,0,0,0,0
1183.95,0,0,0,0
46.8,0,0,0,0
114.48,0,0,0,0
2353.17,0,0,0,1
1581.83,0,0,0,1
269.12,0,0,0,0
11.89,0,0,0,0
211.14,0,0,0,0
410.79,0,0,0,0
2370.02,1,0,0,1
1357.02,0,0,0,1
105.1,0,0,0,0
189.8,0,0,0,0
248.72,0,0,0,0
120.64,0,0,0,0
1259.11,1,0,0,1
478.08,0,0,0,0
80.7,0,0,0,0
852.25,0,0,0,0
2329.43,1,0,0,1
183.66,0,0,0,0
2154.13,1,0,0,1
950.3,0,0,0,0
326.16,0,0,0,0
290.16,0,0,0,0
137.04,0,0,0,0
176.42,0,0,0,0
384.36,0,0,0,0
279.72,0,0,0,0
814.65,0,0,0,0
462.24,0,0,0,0
915.64,0,0,0,0
1002.25,0,0,0,0
314.66,0,0,0,0
940.24,0,0,0,0
1441.8,0,0,0,1
491.75,0,0,0,0
1600.43,1,0,0,1
700.29,0,0,0,0
369.58,0,0,0,0
498.16,0,0,0,0
259.4,0,1,0,0
1104.2,0,0,0,0
197.36,0,0,0,0
254.55,0,0,0,0
762.0,0,0,0,0
185.15,0,0,0,0
674.56,0,0,0,0
40.3,0,0,0,0
255.6,0,0,0,0
1236.19,1,0,0,1
1700.65,1,0,0,1
1324.77,1,0,0,1
1712.1,1,0,0,1
116.57,0,0,0,0
695.12,0,0,0,0
418.32,0,0,0,0
13.67,0,0,0,0
197.28,0,0,0,0
390.68,0,0,0,0
1206.31,1,0,0,1
333.68,0,0,0,0
664.6,0,0,0,0
696.75,0,0,0,0
456.24,0,0,0,0
537.3,0,0,0,0
765.2,0,0,0,0
1192.95,0,0,0,0
40.42,0,0,0,0
747.56,0,0,0,0
143.96,0,0,0,0
771.65,0,0,0,0
728.94,0,0,0,0
201.81,0,1,0,0
1809.12,0,0,0,1
54.24,0,0,0,0
636.9,0,0,0,0
78.41,0,0,0,0
867.25,0,0,0,0
536.4,0,0,0,0
84.6,0,1,0,0
223.04,0,0,0,0
547.77,0,0,0,0
1486.36,1,0,0,1
433.8,0,0,0,0
2258.09,1,0,0,1
93.35,0,0,0,0
1110.03,1,0,0,1
513.27,0,0,0,0
102.73,0,0,0,0
178.12,0,0,0,0
1373.02,1,0,0,1
162.36,0,0,0,0
310.5,0,0,0,0
48.55,0,0,0,0
117.21,0,0,0,0
758.25,0,0,0,0
315.35,0,0,0,0
355.6,0,0,0,0
146.72,0,0,0,0
561.05,0,1,0,0
571.16,0,0,0,0
544.98,0,0,0,0
25.53,0,1,0,0
164.76,0,0,0,0
306.14,0,0,0,0
361.7,0,1,1,1
105.54,0,0,0,0
454.53,0,0,0,0
137.92,0,0,0,0
282.16,0,0,0,0
32.37,0,0,0,0
63.5,0,0,0,0
429.56,0,0,0,0
964.28,0,0,0,0
208.25,0,0,0,0
50.96,0,0,0,0
218.42,0,0,0,0
69.82,0,0,0,0
55.34,0,0,0,0
353.44,0,0,0,0
852.56,0,0,0,0
1471.77,0,0,0,1
511.56,0,0,0,0
187.11,0,0,0,0
142.06,0,0,0,0
1353.86,1,0,0,1
271.1,0,0,0,0
119.6,0,0,0,0
1788.4,1,0,0,1
664.72,0,0,0,0
1604.67,1,0,0,1
2466.37,1,0,0,1
289.2,0,0,0,0
1599.34,1,0,0,1
172.99,0,0,0,0
1091.6,0,0,0,0
480.18,0,0,0,0
223.17,0,0,0,0
242.52,0,1,0,0
1924.99,0,0,0,1
178.23,0,0,0,0
659.4,0,0,0,0
1497.98,1,0,0,1
410.48,0,0,0,0
803.24,0,0,0,0
59.04,0,0,0,0
70.68,0,0,0,0
51.18,0,0,0,0
68.37,0,0,0,0
1175.55,0,0,0,0
31.26,0,0,0,0
1416.11,1,0,0,1
481.29,0,1,0,0
295.23,0,0,0,0
401.1,0,0,0,0
306.8,0,0,0,0
359.06,0,0,0,0
218.31,0,0,0,0
20.84,0,0,0,0
700.12,0,0,0,0
11.23,0,0,0,0
2377.32,1,0,0,1
377.24,0,1,0,0
297.16,0,0,0,0
414.03,0,0,0,0
248.42,0,0,0,0
221.64,0,0,0,0
46.05,0,0,0,0
142.47,0,0,0,0
176.25,0,0,0,0
2019.24,1,0,0,1
369.3,0,0,0,0
14.74,0,0,0,0
15.58,0,0,0,0
769.68,0,0,0,0
480.92,0,0,0,0
329.44,0,0,0,0
189.75,0,1,0,0
227.04,0,0,0,0
234.52,0,0,0,0
164.08,0,0,0,0
81.37,0,0,0,0
108.25,0,0,0,0
405.02,0,0,0,0
472.38,0,0,0,0
535.45,0,0,0,0
194.16,0,0,0,0
329.14,0,0,0,0
321.22,0,0,0,0
328.44,0,0,0,0
574.15,0,0,0,0
494.76,0,0,0,0
2101.71,1,0,0,1
34.7,0,0,0,0
2295.17,1,0,0,1
617.94,0,0,0,0
23.72,0,0,0,0
325.92,0,0,0,0
73.9,0,0,0,0
211.25,0,0,0,0
1011.8,0,0,0,0
872.96,0,0,0,0
169.92,0,0,0,0
1716.3,1,0,0,1
164.6,0,0,0,0
964.8,0,0,0,0
243.57,0,0,0,0
2186.75,1,0,0,1
59.71,0,0,0,0
796.25,0,0,0,0
187.77,0,0,0,0
499.66,0,0,0,0
1059.75,0,0,0,0
741.9,0,0,0,0
393.69,0,0,0,0
669.35,0,0,0,0
706.89,0,0,0,0
453.02,0,0,0,0
28.09,0,0,0,0
235.7,0,0,0,0
357.0,0,0,0,0
363.7,0,0,0,0
239.24,0,0,0,0
325.82,0,0,0,0
120.48,0,0,0,0
487.94,0,0,0,0
801.56,0,0,0,0
800.6,0,0,0,0
1801.28,1,0,0,1
838.35,0,0,0,0
461.0,0,0,0,0
393.68,0,1,1,1
485.34,0,0,0,0
151.91,0,0,0,0
1108.52,0,0,0,1
1141.42,0,0,0,1
415.04,0,0,0,0
914.35,0,0,0,0
86.86,0,0,0,0
10.18,0,0,0,0
425.48,0,0,0,0
214.67,0,1,0,0
1166.52,0,0,0,1
604.05,0,0,0,0
350.04,0,0,0,0
35.46,0,0,0,0
1759.84,1,0,0,1
161.48,0,0,0,0
581.43,0,0,0,0
183.1,0,0,0,0
277.68,0,0,0,0
378.05,0,0,0,0
346.68,0,0,0,0
747.68,0,0,0,0
78.99,0,0,0,0
501.21,0,0,0,0
501.93,0,0,0,0
168.13,0,0,0,0
376.7,0,0,0,0
78.69,0,0,0,0
779.9,0,0,0,0
293.4,0,0,0,0
776.55,0,0,0,0
1467.06,1,0,0,1
1893.83,1,0,0,1
411.4,0,0,0,0
2226.87,1,0,0,1
192.92,0,0,0,0
498.74,0,0,0,0
187.78,0,0,0,0
701.15,0,0,0,0
804.45,0,0,0,0
781.44,0,0,0,0
2485.1,1,0,0,1
390.52,0,0,0,0
309.56,0,0,0,0
22.64,0,0,0,0
172.2,0,0,0,0
696.4,0,0,0,0
280.41,0,0,0,0
932.76,0,0,0,0
396.28,0,0,0,0
156.22,0,0,0,0
90.4,0,0,0,0
531.05,0,0,0,0
517.0,0,0,0,0
33.48,0,0,0,0
351.86,0,1,1,1
203.79,0,0,0,0
82.44,0,0,0,0
389.85,0,0,0,0
176.92,0,0,0,0
81.32,0,0,0,0
752.45,0,0,0,0
735.04,0,0,0,0
1328.06,1,0,0,1
856.12,0,0,0,0
295.2,0,0,0,0
587.85,0,0,0,0
148.84,0,1,0,0
1169.2,0,0,0,0
300.56,0,0,0,0
656.37,0,0,0,0
404.55,0,0,0,0
1101.81,1,0,0,1
539.28,0,0,0,0
224.08,0,0,0,0
644.1,0,0,0,0
6.77,0,0,0,0
11.26,0,0,0,0
21.43,0,0,0,0
244.99,0,1,0,0
749.01,0,0,0,0
1109.7,0,0,0,1
317.84,0,0,0,0
170.44,0,0,0,0
353.76,0,0,0,0
278.08,0,0,0,0
513.2,0,0,0,0
71.76,0,0,0,0
102.95,0,0,0,0
1393.08,1,0,0,1
156.16,0,1,0,0
339.22,0,0,0,0
712.74,0,0,0,0
326.43,0,0,0,0
66.08,0,1,0,0
222.82,0,0,0,0
182.65,0,0,0,0
113.26,0,0,0,0
53.29,0,0,0,0
421.8,0,0,0,0
102.84,0,0,0,0
520.8,0,0,0,0
62.75,0,0,0,0
275.79,0,0,0,0
802.7,0,0,0,0
36.18,0,1,0,0
2054.38,1,0,0,1
234.0,0,1,0,0
2032.0,0,0,0,1
621.72,0,0,0,0
464.52,0,0,0,0
41.85,0,0,0,0
335.45,0,0,0,0
454.2,0,0,0,0
585.5,0,0,0,0
49.6,0,0,0,0
636.48,0,0,0,0
348.06,0,0,0,0
586.74,0,0,0,0
258.1,0,0,0,0
109.96,0,0,0,0
2204.24,0,0,0,1
1026.02,1,0,0,1
895.84,0,0,0,0
785.44,0,0,0,0
562.35,0,0,0,0
590.04,0,0,0,0
218.22,0,0,0,0
86.16,0,0,0,0
476.64,0,0,0,0
14.62,0,0,0,0
134.78,0,0,0,0
116.97,0,0,0,0
153.1,0,0,0,0
1561.28,1,0,0,1
68.16,0,0,0,0
836.85,0,0,0,0
343.76,0,0,0,0
266.3,0,0,0,0
683.32,0,0,0,0
594.48,0,1,0,0
31.97,0,0,0,0
1057.36,1,0,0,1
128.64,0,0,0,0
1190.95,1,0,0,1
692.76,0,0,0,0
29.23,0,1,1,1
216.32,0,0,0,0
2450.33,1,0,0,1
947.44,0,0,0,0
2064.99,1,0,0,1
2100.84,0,0,0,1
446.98,0,0,0,0
372.3,0,0,0,0
1576.93,1,0,0,1
951.96,0,0,0,0
14.76,0,0,0,0
113.46,0,1,0,0
570.0,0,0,0,0
395.48,0,0,0,0
111.6,0,0,0,0
759.32,0,0,0,0
934.52,0,0,0,0
946.72,0,0,0,0
905.4,0,0,0,0
196.32,0,0,0,0
429.74,0,0,0,0
465.24,0,0,0,0
553.24,0,0,0,0
105.88,0,0,0,0
44.51,0,0,0,0
314.84,0,0,0,0
874.15,0,0,0,0
77.53,0,0,0,0
302.14,0,1,1,1
1227.35,0,1,1,1
111.8,0,0,0,0
591.7,0,0,0,0
172.6,0,0,0,0
113.95,0,1,0,0
1034.34,1,0,0,1
765.35,0,0,0,0
70.56,0,0,0,0
373.2,0,0,0,0
287.1,0,0,0,0
181.66,0,0,0,0
179.61,0,0,0,0
236.47,0,0,0,0
2348.59,1,0,0,1
670.71,0,0,0,0
864.55,0,0,0,0
1172.64,1,0,0,1
173.3,0,0,0,0
278.8,0,0,0,0
483.32,0,0,0,0
490.02,0,0,0,0
25.7,0,0,0,0
899.3,0,0,0,0
187.6,0,0,0,0
1097.88,1,0,0,1
456.52,0,0,0,0
378.4,0,0,0,0
236.59,0,0,0,0
224.09,0,0,0,0
97.47,0,0,0,0
407.42,0,0,0,0
673.8,0,0,0,0
257.74,0,1,1,1
2327.4,1,0,0,1
204.81,0,0,0,0
109.81,0,0,0,0
5.86,0,0,0,0
80.82,0,0,0,0
643.16,0,0,0,0
519.64,0,0,0,0
677.0,0,0,0,0
744.15,0,0,0,0
254.04,0,0,0,0
77.22,0,0,0,0
173.49,0,1,0,0
215.4,0,0,0,0
138.61,0,0,0,0
95.58,0,0,0,0
699.3,0,0,0,0
114.5,0,0,0,0
167.5,0,0,0,0
1634.17,1,0,0,1
156.62,0,1,0,0
2465.81,1,0,0,1
1429.42,1,0,0,1
710.68,0,0,0,0
601.2,0,0,0,0
314.94,0,0,0,0
173.76,0,0,0,0
1214.2,0,0,0,0
64.14,0,0,0,0
1053.0,0,0,0,0
84.43,0,0,0,0
157.43,0,0,0,0
2038.63,1,0,0,1
1218.1,0,0,0,0
1036.1,0,0,0,0
71.52,0,1,0,0
87.44,0,0,0,0
118.12,0,0,0,0
148.96,0,0,0,0
656.52,0,0,0,0
246.84,0,0,0,0
1852.59,1,0,0,1
96.76,0,0,0,0
1429.59,1,0,0,1
23.32,0,0,0,0
509.3,0,0,0,0
513.35,0,0,0,0
66.14,0,0,0,0
1126.45,0,1,0,0
716.64,0,0,0,0
199.68,0,0,0,0
153.69,0,0,0,0
1904.02,0,0,0,1
384.28,0,0,0,0
552.56,0,0,0,0
249.24,0,0,0,0
1723.58,0,0,0,1
2473.55,0,0,0,1
183.54,0,0,0,0
1653.69,1,0,0,1
785.0,0,0,0,0
356.92,0,0,0,0
123.5,0,0,0,0
613.55,0,0,0,0
251.68,0,0,0,0
516.5,0,0,0,0
382.04,0,0,0,0
209.68,0,0,0,0
1187.61,0,0,0,1
114.09,0,0,0,0
608.2,0,0,0,0
194.06,0,0,0,0
82.54,0,0,0,0
861.92,0,0,0,0
1993.12,1,0,0,1
121.12,0,0,0,0
513.72,0,0,0,0
341.7,0,0,0,0
212.4,0,0,0,0
68.27,0,0,0,0
499.92,0,0,0,0
49.83,0,0,0,0
2059.45,1,0,0,1
2089.86,1,0,0,1
338.13,0,0,0,0
222.61,0,0,0,0
101.9,0,0,0,0
467.4,0,0,0,0
272.0,0,0,0,0
60.73,0,1,0,0
23.58,0,0,0,0
1549.0,1,0,0,1
403.08,0,0,0,0
150.33,0,0,0,0
1204.93,1,0,0,1
45.93,0,0,0,0
2063.59,1,0,0,1
135.37,0,0,0,0
66.3,0,0,0,0
313.15,0,0,0,0
486.24,0,0,0,0
582.0,0,0,0,0
298.6,0,0,0,0
268.53,0,0,0,0
612.36,0,1,0,0
226.56,0,0,0,0
349.8,0,0,0,0
1542.71,1,0,0,1
470.8,0,0,0,0
313.62,0,1,0,0
165.16,0,0,0,0
218.85,0,0,0,0
1734.34,1,0,0,1
519.35,0,0,0,0
652.65,0,0,0,0
2411.63,1,0,0,1
115.97,0,0,0,0
111.46,0,0,0,0
313.72,0,0,0,0
206.82,0,0,0,0
1031.3,0,0,0,0
54.16,0,0,0,0
1229.61,0,0,0,1
682.59,0,0,0,0
1280.54,0,0,0,1
236.12,0,0,0,0
118.03,0,0,0,0
112.77,0,0,0,0
557.79,0,0,0,0
1501.15,1,0,0,1
358.77,0,0,0,0
26.43,0,0,0,0
21.55,0,0,0,0
1391.07,1,0,0,1
44.78,0,1,0,0
1004.0,0,0,0,0
800.36,0,0,0,0
132.31,0,0,0,0
242.81,0,0,0,0
131.13,0,0,0,0
217.42,0,0,0,0
377.2,0,0,0,0
594.72,0,0,0,0
261.05,0,0,0,0
1048.05,0,0,0,0
40.52,0,0,0,0
541.04,0,0,0,0
33.71,0,0,0,0
235.25,0,0,0,0
436.9,0,0,0,0
1074.12,1,0,0,1
2460.34,0,0,0,1
1881.56,1,0,0,1
575.9,0,0,0,0
108.84,0,0,0,0
607.3,0,0,0,0
2329.66,1,0,0,1
2025.05,1,0,0,1
272.52,0,0,0,0
490.3,0,0,0,0
443.94,0,0,0,0
1776.97,1,0,0,1
448.66,0,0,0,0
62.8,0,1,1,1
1185.2,0,0,0,0
191.64,0,0,0,0
367.08,0,0,0,0
582.65,0,0,0,0
1114.44,1,0,0,1
452.34,0,0,0,0
1079.45,0,0,0,0
31.92,0,0,0,0
481.4,0,0,0,0
202.8,0,0,0,0
97.86,0,0,0,0
32.9,0,0,0,0
66.6,0,1,0,0
422.8,0,0,0,0
1134.95,1,0,0,1
1346.81,1,0,0,1
113.73,0,0,0,0
1822.84,1,0,0,1
1176.7,0,0,0,0
550.5,0,0,0,0
37.23,0,0,0,0
748.71,0,0,0,0
674.85,0,1,1,1
488.8,0,0,0,0
606.5,0,0,0,0
810.85,0,0,0,0
90.39,0,0,0,0
119.1,0,0,0,0
583.8,0,0,0,0
1201.75,0,0,0,0
156.99,0,0,0,0
2057.0,1,0,0,1
1472.65,1,0,0,1
261.88,0,0,0,0
317.32,0,0,0,0
1054.72,1,0,0,1
89.57,0,0,0,0
1511.24,1,0,0,1
716.22,0,0,0,0
433.8,0,0,0,0
1520.75,0,0,0,1
7.28,0,0,0,0
170.14,0,0,0,0
417.1,0,0,0,0
1192.15,0,1,0,0
1137.45,0,0,0,0
981.96,0,0,0,0
222.82,0,0,0,0
169.94,0,0,0,0
497.92,0,0,0,0
385.5,0,0,0,0
1317.81,1,0,0,1
395.4,0,0,0,0
206.4,0,0,0,0
396.94,0,0,0,0
523.65,0,1,0,0
241.53,0,0,0,0
79.12,0,0,0,0
642.27,0,0,0,0
875.04,0,0,0,0
1102.7,1,0,0,1
151.21,0,0,0,0
1722.66,0,0,0,1
10.39,0,0,0,0
325.6,0,0,0,0
382.28,0,0,0,0
546.35,0,0,0,0
313.35,0,0,0,0
639.42,0,0,0,0
151.27,0,0,0,0
199.24,0,0,0,0
847.85,0,0,0,0
612.24,0,0,0,0
228.45,0,0,0,0
215.67,0,0,0,0
16.44,0,0,0,0
157.32,0,0,0,0
71.16,0,0,0,0
531.55,0,0,0,0
206.84,0,0,0,0
26.08,0,0,0,0
149.46,0,0,0,0
392.44,0,0,0,0
63.48,0,0,0,0
165.15,0,0,0,0
92.4,0,0,0,0
1041.85,1,0,0,1
107.48,0,0,0,0
109.68,0,0,0,0
557.73,0,0,0,0
129.04,0,0,0,0
214.68,0,0,0,0
618.6,0,0,0,0
668.4,0,0,0,0
55.98,0,0,0,0
321.21,0,0,0,0
234.06,0,0,0,0
203.47,0,0,0,0
97.43,0,0,0,0
194.11,0,0,0,0
149.12,0,0,0,0
360.1,0,0,0,0
481.76,0,0,0,0
155.64,0,0,0,0
26.22,0,0,0,0
649.41,0,0,0,0
171.52,0,0,0,0
689.25,0,0,0,0
481.5,0,0,0,0
237.46,0,0,0,0
98.0,0,0,0,0
1206.05,0,0,0,0
133.82,0,0,0,0
161.36,0,0,0,0
897.24,0,0,0,0
251.84,0,0,0,0
537.36,0,0,0,0
180.21,0,0,0,0
363.32,0,0,0,0
332.08,0,0,0,0
275.82,0,0,0,0
263.61,0,0,0,0
318.6,0,0,0,0
136.98,0,0,0,0
392.4,0,0,0,0
945.0,0,0,0,0
282.99,0,0,0,0
11.38,0,0,0,0
230.55,0,0,0,0
12.99,0,0,0,0
781.7,0,0,0,0
79.4,0,0,0,0
63.52,0,0,0,0
50.97,0,0,0,0
193.45,0,0,0,0
243.91,0,0,0,0
63.24,0,0,0,0
1830.67,1,0,0,1
259.8,0,0,0,0
2428.92,1,0,0,1
154.28,0,0,0,0
86.4,0,0,0,0
223.92,0,0,0,0
702.72,0,0,0,0
67.58,0,1,1,1
1659.1,1,0,0,1
376.92,0,0,0,0
422.0,0,1,0,0
133.82,0,0,0,0
715.9,0,0,0,0
634.02,0,0,0,0
235.2,0,0,0,0
312.06,0,0,0,0
1119.31,1,0,0,1
620.58,0,0,0,0
1323.61,1,0,0,1
194.15,0,0,0,0
735.99,0,0,0,0
176.85,0,0,0,0
705.69,0,0,0,0
1534.06,1,0,0,1
502.71,0,0,0,0
167.45,0,0,0,0
754.48,0,0,0,0
746.35,0,0,0,0
633.64,0,0,0,0
150.74,0,0,0,0
493.46,0,0,0,0
1774.03,1,0,0,1
257.44,0,0,0,0
2155.51,1,0,0,1
2224.47,1,0,0,1
243.6,0,0,0,0
1012.35,0,0,0,0
34.74,0,0,0,0
314.82,0,0,0,0
2178.29,1,0,0,1
82.52,0,0,0,0
219.16,0,0,0,0
2340.31,1,0,0,1
33.7,0,0,0,0
292.4,0,0,0,0
131.88,0,0,0,0
356.46,0,0,0,0
293.44,0,0,0,0
58.88,0,1,0,0
435.99,0,0,0,0
727.25,0,0,0,0
268.24,0,1,0,0
141.84,0,0,0,0
72.6,0,0,0,0
136.15,0,1,0,0
892.48,0,0,0,0
515.67,0,0,0,0
2153.21,1,0,0,1
443.68,0,0,0,0
951.76,0,0,0,0
1289.36,1,0,0,1
627.2,0,0,0,0
1626.57,1,0,0,1
1964.45,1,0,0,1
278.72,0,0,0,0
595.53,0,1,0,0
1472.94,1,0,0,1
767.12,0,0,0,0
694.25,0,0,0,0
53.44,0,0,0,0
2041.74,1,0,0,1
77.13,0,0,0,0
539.88,0,0,0,0
564.95,0,0,0,0
62.98,0,0,0,0
13.32,0,0,0,0
2479.81,1,0,0,1
86.24,0,0,0,0
410.4,0,0,0,0
327.72,0,0,0,0
159.72,0,0,0,0
392.32,0,0,0,0
242.94,0,0,0,0
595.77,0,0,0,0
109.55,0,0,0,0
102.6,0,0,0,0
865.2,0,0,0,0
1020.9,0,0,0,0
975.92,0,0,0,0
729.72,0,0,0,0
55.86,0,1,0,0
458.2,0,0,0,0
843.56,0,0,0,0
190.39,0,0,0,0
22.56,0,0,0,0
172.05,0,0,0,0
224.24,0,0,0,0
825.6,0,1,0,0
56.99,0,0,0,0
2255.06,1,0,0,1
1484.12,1,0,0,1
86.9,0,0,0,0
637.32,0,0,0,0
149.44,0,0,0,0
1632.19,0,0,0,1
497.01,0,0,0,0
2262.67,1,0,0,1
2391.05,1,0,0,1
2310.38,1,0,0,1
403.4,0,0,0,0
233.82,0,1,0,0
336.78,0,0,0,0
83.52,0,0,0,0
273.99,0,0,0,0
103.37,0,1,0,0
2424.31,1,0,0,1
890.56,0,0,0,0
425.05,0,0,0,0
836.5,0,0,0,0
205.9,0,0,0,0
26.05,0,0,0,0
441.22,0,0,0,0
35.44,0,0,0,0
865.72,0,0,0,0
33.5,0,0,0,0
1231.02,1,0,0,1
2190.54,1,0,0,1
730.56,0,0,0,0
227.91,0,0,0,0
221.56,0,0,0,0
382.9,0,0,0,0
989.2,0,0,0,0
21.33,0,0,0,0
514.59,0,0,0,0
1128.6,1,0,0,1
2085.08,1,0,0,1
320.8,0,0,0,0
53.12,0,0,0,0
100.29,0,0,0,0
2106.43,1,0,0,1
384.93,0,1,0,0
1483.78,1,0,0,1
74.22,0,0,0,0
1988.38,1,0,0,1
907.0,0,0,0,0
666.08,0,0,0,0
417.72,0,0,0,0
245.81,0,0,0,0
1114.5,0,0,0,0
829.25,0,0,0,0
500.82,0,0,0,0
1032.48,0,0,0,1
1084.1,0,0,0,0
1246.48,1,0,0,1
565.04,0,0,0,0
1183.65,0,0,0,0
245.28,0,0,0,0
653.56,0,0,0,0
178.0,0,0,0,0
6.31,0,0,0,0
284.92,0,0,0,0
410.2,0,0,0,0
1171.4,0,0,0,0
686.3,0,0,0,0
1762.49,1,0,0,1
11.78,0,0,0,0
425.67,0,0,0,0
190.15,0,0,0,0
111.87,0,0,0,0
341.6,0,0,0,0
124.85,0,0,0,0
42.4,0,0,0,0
183.02,0,0,0,0
2340.01,1,0,0,1
1441.19,1,0,0,1
421.22,0,0,0,0
1712.51,1,0,0,1
113.28,0,0,0,0
593.52,0,0,0,0
1117.85,0,0,0,0
268.18,0,0,0,0
49.1,0,0,0,0
425.78,0,0,0,0
425.62,0,0,0,0
557.8,0,0,0,0
21.78,0,0,0,0
65.07,0,0,0,0
592.89,0,0,0,0
70.02,0,0,0,0
268.11,0,0,0,0
45.75,0,0,0,0
337.94,0,0,0,0
419.13,0,0,0,0
148.56,0,0,0,0
110.2,0,1,0,0
724.04,0,0,0,0
234.47,0,0,0,0
937.76,0,0,0,0
15.02,0,0,0,0
194.94,0,0,0,0
888.15,0,0,0,0
501.66,0,0,0,0
1636.23,1,0,0,1
1154.79,1,0,0,1
433.55,0,1,0,0
246.54,0,0,0,0
810.96,0,0,0,0
866.04,0,0,0,0
1065.9,0,0,0,0
675.64,0,0,0,0
290.88,0,0,0,0
399.0,0,0,0,0
501.04,0,0,0,0
587.45,0,0,0,0
602.73,0,1,0,0
212.01,0,0,0,0
2079.52,1,0,0,1
1168.65,0,0,0,0
174.18,0,0,0,0
368.96,0,0,0,0
820.55,0,0,0,0
2477.07,1,0,0,1
349.3,0,0,0,0
402.2,0,1,0,0
22.52,0,1,0,0
455.08,0,0,0,0
1110.45,0,0,0,0
165.5,0,0,0,0
347.18,0,0,0,0
403.8,0,0,0,0
2161.12,0,0,0,1
113.91,0,1,0,0
260.22,0,0,0,0
320.74,0,0,0,0
47.4,0,0,0,0
31.05,0,0,0,0
201.58,0,1,1,1
70.66,0,0,0,0
48.46,0,0,0,0
627.75,0,0,0,0
490.23,0,0,0,0
397.56,0,0,0,0
91.95,0,0,0,0
119.24,0,0,0,0
216.71,0,1,0,0
474.52,0,0,0,0
1777.05,0,0,0,1
248.67,0,0,0,0
209.68,0,0,0,0
908.8,0,0,0,0
60.02,0,0,0,0
793.92,0,0,0,0
405.18,0,0,0,0
242.87,0,0,0,0
1812.51,1,0,0,1
