payment_id,order_id,payment_method,amount,payment_date
1499,1499,Debit Card,3284.68,2025-11-05 08:11:48.127193
1500,1500,Apple Pay,3987.44,2026-04-20 08:43:29.616114
1501,1501,Apple Pay,7819.45,2026-03-19 03:42:26.000380
1502,1502,PayPal,7974.32,2026-02-18 22:01:04.791067
1503,1503,Credit Card,7705.04,2026-07-31 01:23:31.628815
1504,1504,Google Pay,7848.83,2026-04-02 00:48:43.323627
1505,1505,Apple Pay,3473.02,2026-06-04 00:26:15.310408
1506,1506,PayPal,9098.05,2025-08-16 03:17:31.760484
1507,1507,Credit Card,9851.36,2025-11-12 23:03:14.396313
1508,1508,Google Pay,732.4,2025-12-17 16:07:09.701462
1509,1509,Debit Card,4614.52,2026-04-02 15:34:14.882073
1510,1510,Google Pay,3995.73,2026-03-03 23:40:19.998496
1511,1511,PayPal,15534.4,2026-04-12 10:03:54.411527
1512,1512,Google Pay,9608.02,2026-01-01 11:52:56.452615
1513,1513,Google Pay,11613.15,2026-05-20 05:52:51.426780
1514,1514,Apple Pay,2954.43,2026-02-16 22:37:54.395622
1515,1515,Google Pay,5908.25,2025-09-14 19:50:37.634116
1516,1516,Debit Card,10354.29,2026-05-15 04:15:38.945748
1517,1517,Debit Card,8132.3,2025-10-07 14:29:28.053365
1518,1518,Credit Card,11336.13,2026-03-03 00:39:56.522163
1519,1519,Google Pay,10434.31,2026-04-27 15:22:46.137979
1520,1520,Apple Pay,2446.6,2025-08-04 12:24:14.177032
1521,1521,Google Pay,7671.32,2025-11-20 05:33:52.433680
1522,1522,Apple Pay,2203.19,2026-04-11 23:20:34.064709
1523,1523,Debit Card,13572.1,2025-09-18 11:52:32.108136
1524,1524,Apple Pay,7023.79,2026-03-31 18:53:49.273294
1525,1525,Debit Card,4526.66,2025-10-23 20:47:56.022547
1526,1526,Credit Card,571.12,2026-02-18 05:16:57.916859
1527,1527,Apple Pay,1778.73,2026-02-01 18:49:39.387471
1528,1528,PayPal,5395.08,2025-08-27 09:58:51.072943
1529,1529,PayPal,2286.95,2025-11-15 18:40:59.736353
1530,1530,Google Pay,285.56,2026-06-19 03:56:18.278671
1531,1531,Google Pay,6524.52,2026-07-01 21:11:19.932745
1532,1532,Google Pay,175.4,2025-09-11 05:39:09.494711
1533,1533,PayPal,3554.88,2026-07-27 08:32:36.378302
1534,1534,Google Pay,271.86,2025-11-16 05:15:08.216963
1535,1535,Debit Card,5512.9,2026-07-02 07:51:06.433107
1536,1536,Google Pay,2623.3,2025-11-17 10:47:37.890110
1537,1537,Apple Pay,7401.18,2026-05-24 18:00:41.228450
1538,1538,Apple Pay,10058.96,2025-10-20 04:00:29.899848
1539,1539,Google Pay,7157.78,2026-01-07 03:42:23.519539
1540,1540,Credit Card,8164.31,2026-03-14 20:45:01.810794
1541,1541,PayPal,6599.91,2026-06-17 19:27:39.616308
1542,1542,Apple Pay,11618.23,2026-06-19 22:16:16.868456
1543,1543,PayPal,20546.44,2025-12-11 06:18:26.066698
1544,1544,Debit Card,6698.89,2025-08-20 09:08:22.544545
1545,1545,Apple Pay,9126.41,2026-01-19 08:18:39.628610
1546,1546,Credit Card,8887.68,2026-02-21 01:55:33.118083
1547,1547,Credit Card,1846.86,2025-12-28 04:15:02.064172
1548,1548,PayPal,5273.03,2025-11-04 15:58:25.008702
1549,1549,Apple Pay,13401.1,2026-04-14 15:06:46.895679
1550,1550,Google Pay,17393.86,2026-01-01 05:58:53.091304
1551,1551,Apple Pay,16302.01,2025-08-16 09:45:58.468432
1552,1552,Google Pay,14672.91,2026-04-30 07:56:07.293231
1553,1553,PayPal,8255.06,2026-05-09 20:42:49.903733
1554,1554,Debit Card,5247.76,2026-06-01 23:05:54.637779
1555,1555,Google Pay,21293.23,2026-03-12 10:54:27.502112
1556,1556,PayPal,2928.9,2026-05-28 22:14:17.482433
1557,1557,PayPal,12357.33,2025-09-11 13:44:32.779946
1558,1558,PayPal,1335.9,2026-04-10 10:57:00.823638
1559,1559,PayPal,9579.58,2026-01-30 13:15:44.760220
1560,1560,Credit Card,933.72,2025-11-27 04:01:48.009316
1561,1561,Google Pay,482.47,2026-03-13 13:41:17.750094
1562,1562,Google Pay,12669.04,2026-01-22 17:15:54.190998
1563,1563,PayPal,9258.15,2026-02-25 19:54:51.689702
1564,1564,Debit Card,2552.98,2025-12-03 14:08:38.755093
1565,1565,Debit Card,1399.74,2025-11-14 00:56:37.132853
1566,1566,Apple Pay,13251.56,2025-08-08 14:06:26.181429
1567,1567,Google Pay,151.54,2025-12-09 04:13:51.834576
1568,1568,PayPal,12470.7,2026-06-13 14:21:21.540257
1569,1569,PayPal,11257.53,2026-06-30 06:17:00.836900
1570,1570,PayPal,3776.63,2026-05-24 14:55:09.608079
1571,1571,PayPal,6726.88,2026-07-08 09:54:17.488377
1572,1572,Credit Card,10372.75,2026-04-06 23:30:55.130234
1573,1573,Google Pay,12440.98,2025-08-30 02:32:04.473010
1574,1574,Apple Pay,12913.86,2025-10-07 01:24:36.966869
1575,1575,Credit Card,17157.56,2026-06-17 01:51:41.970932
1576,1576,Credit Card,5148.3,2026-07-27 23:32:58.937299
1577,1577,Google Pay,10802.86,2026-01-20 16:57:53.416509
1578,1578,PayPal,9515.78,2025-11-22 10:16:08.231572
1579,1579,Credit Card,12622.14,2025-10-15 09:48:04.577001
1580,1580,Apple Pay,7583.31,2026-05-17 06:32:28.318721
1581,1581,Apple Pay,11896.45,2025-11-29 14:15:10.344311
1582,1582,Debit Card,11833.43,2026-01-21 15:36:39.268906
1583,1583,Debit Card,2623.3,2026-03-12 02:23:27.644746
1584,1584,Debit Card,5028.03,2025-11-13 09:28:34.107904
1585,1585,Google Pay,3924.51,2025-10-09 20:57:41.284986
1586,1586,Credit Card,3647.35,2026-02-11 23:46:06.221971
1587,1587,Google Pay,7250.29,2026-01-11 03:09:57.727135
1588,1588,Credit Card,2197.2,2025-09-28 00:51:58.604146
1589,1589,Apple Pay,2358.7,2026-01-11 09:50:23.259880
1590,1590,Apple Pay,12776.53,2025-10-01 02:05:11.601326
1591,1591,Debit Card,13706.47,2025-09-26 21:58:57.099996
1592,1592,Google Pay,3734.64,2025-12-14 07:25:51.774772
1593,1593,Google Pay,732.4,2026-07-26 20:34:12.249556
1594,1594,Credit Card,6248.34,2026-05-07 10:15:48.711365
1595,1595,Credit Card,16356.34,2026-04-03 06:37:23.019850
1596,1596,Google Pay,18371.3,2026-07-13 13:52:37.457520
1597,1597,Credit Card,13058.17,2025-12-24 20:04:39.535437
1598,1598,PayPal,8534.91,2025-10-10 19:51:46.216871
1599,1599,Debit Card,9415.55,2026-05-09 08:59:24.658575
1600,1600,Google Pay,8704.62,2026-07-01 22:58:45.766355
1601,1601,PayPal,20413.12,2026-04-29 08:40:06.463016
1602,1602,Credit Card,16900.53,2025-10-28 21:14:10.566885
1603,1603,Credit Card,12352.3,2025-08-16 05:03:50.034505
1604,1604,PayPal,4814.77,2025-10-11 02:51:14.685534
1605,1605,PayPal,4822.32,2026-01-26 12:22:58.016876
1606,1606,Google Pay,7224.46,2026-06-29 00:59:41.614076
1607,1607,PayPal,10865.55,2026-04-02 13:38:24.093563
1608,1608,Google Pay,5700.66,2025-11-25 21:08:40.901821
1609,1609,Google Pay,3641.3,2025-08-20 18:44:24.099291
1610,1610,Google Pay,7499.65,2025-12-21 10:41:30.877041
1611,1611,Apple Pay,268.58,2025-11-23 01:15:42.833145
1612,1612,PayPal,4892.46,2026-02-07 02:27:45.032473
1613,1613,Credit Card,245.08,2026-05-28 16:24:51.342307
1614,1614,Google Pay,14803.06,2026-05-21 12:45:50.083271
1615,1615,PayPal,8425.95,2025-10-18 09:21:31.431612
1616,1616,Apple Pay,14127.08,2026-05-06 03:29:06.403063
1617,1617,Credit Card,3103.4,2025-09-24 06:34:57.082989
1618,1618,Debit Card,7713.38,2025-11-19 22:34:40.635626
1619,1619,Credit Card,1231.55,2026-07-14 14:12:49.777601
1620,1620,Credit Card,8698.2,2026-03-26 20:26:03.947639
1621,1621,PayPal,1464.8,2026-02-11 01:50:47.374390
1622,1622,Apple Pay,11989.86,2026-07-12 10:27:23.899267
1623,1623,Debit Card,5713.95,2026-06-10 03:37:35.629687
1624,1624,Credit Card,12725.03,2026-05-06 01:53:30.604435
1625,1625,Google Pay,6566.55,2025-09-02 14:13:54.274240
1626,1626,Credit Card,14982.29,2026-01-31 13:59:50.635097
1627,1627,Apple Pay,12251.97,2026-06-20 01:23:16.372271
1628,1628,Apple Pay,1669.83,2026-07-15 04:26:46.133456
1629,1629,Google Pay,1464.8,2026-03-06 00:06:06.996919
1630,1630,Google Pay,2190.08,2025-12-29 13:04:20.917439
1631,1631,Apple Pay,1846.86,2026-07-31 06:51:32.365260
1632,1632,Debit Card,1311.0,2026-01-18 11:46:41.393785
1633,1633,PayPal,10750.57,2026-02-18 23:38:51.023873
1634,1634,PayPal,5460.49,2026-01-31 20:53:37.638805
1635,1635,Credit Card,1990.18,2026-06-07 06:42:50.066408
1636,1636,Apple Pay,1990.18,2025-11-14 13:42:51.512019
1637,1637,Debit Card,7795.39,2025-09-05 11:53:05.650862
1638,1638,PayPal,236.66,2026-07-01 20:29:43.700075
1639,1639,Credit Card,285.56,2025-10-01 22:15:18.990952
1640,1640,Credit Card,8456.37,2026-07-10 14:56:05.657753
1641,1641,Google Pay,6327.07,2025-09-29 12:15:07.313379
1642,1642,Apple Pay,10370.13,2026-01-01 09:12:14.021477
1643,1643,PayPal,9755.67,2025-08-29 20:11:15.249116
1644,1644,Google Pay,6245.04,2026-02-13 13:53:45.304588
1645,1645,Apple Pay,2915.5,2026-05-26 19:37:50.656006
1646,1646,Apple Pay,1331.91,2025-11-11 09:39:32.504112
1647,1647,Credit Card,90.62,2025-08-04 05:29:49.748851
1648,1648,Apple Pay,8424.12,2025-12-24 17:18:52.681636
1649,1649,Credit Card,5556.63,2026-01-18 15:35:52.928345
1650,1650,PayPal,18753.4,2025-11-19 06:13:55.593994
1651,1651,Apple Pay,10641.13,2025-11-21 17:25:42.493725
1652,1652,Google Pay,8172.64,2026-04-22 09:39:28.624279
1653,1653,Debit Card,13546.87,2026-05-16 08:55:10.721099
1654,1654,Credit Card,6088.62,2026-03-27 16:59:13.407868
1655,1655,Google Pay,16419.69,2025-08-10 20:49:07.796420
1656,1656,Apple Pay,16250.07,2026-05-02 16:39:36.483247
1657,1657,PayPal,11568.69,2026-03-12 06:45:02.944223
1658,1658,Google Pay,4406.38,2026-05-11 15:28:13.087788
1659,1659,Debit Card,1270.44,2026-06-09 15:55:00.528146
1660,1660,Apple Pay,3515.8,2025-08-13 03:39:42.020511
1661,1661,Apple Pay,1944.42,2026-04-16 01:57:09.502596
1662,1662,Debit Card,9145.05,2026-04-08 08:24:49.485086
1663,1663,Debit Card,1669.83,2026-03-25 07:11:54.125260
1664,1664,Apple Pay,5506.49,2026-05-08 07:18:03.196634
1665,1665,Debit Card,7762.92,2026-05-03 06:13:12.247228
1666,1666,PayPal,13404.9,2026-06-28 09:47:00.633351
1667,1667,Apple Pay,7682.8,2026-05-17 03:36:50.952401
1668,1668,Apple Pay,12202.61,2025-11-02 22:09:01.948669
1669,1669,Debit Card,11526.81,2025-11-29 05:50:42.248992
1670,1670,Credit Card,1007.34,2026-05-22 10:09:16.203587
1671,1671,Credit Card,14855.54,2025-12-21 17:35:51.414937
1672,1672,PayPal,7301.1,2025-09-09 04:31:06.513385
1673,1673,PayPal,6567.66,2025-12-26 23:05:58.950948
1674,1674,PayPal,7274.44,2026-06-14 19:53:37.284320
1675,1675,Google Pay,4388.21,2025-10-11 07:41:26.111729
1676,1676,PayPal,12912.94,2026-03-19 00:28:27.214350
1677,1677,Debit Card,4588.68,2025-09-04 18:40:00.636894
1678,1678,Apple Pay,592.91,2025-09-06 20:50:45.309618
1679,1679,PayPal,7301.1,2025-11-13 11:30:01.182428
1680,1680,Debit Card,3747.06,2026-08-02 00:44:22.269344
1681,1681,Debit Card,2586.15,2026-05-23 03:19:56.252981
1682,1682,Apple Pay,12988.04,2026-02-17 04:07:17.867063
1683,1683,Debit Card,6529.83,2025-09-10 09:39:34.284683
1684,1684,Debit Card,4944.14,2026-01-28 10:42:03.308059
1685,1685,Credit Card,5969.45,2026-01-11 15:28:55.598672
1686,1686,Debit Card,2818.81,2026-03-03 16:44:16.324319
1687,1687,Debit Card,10553.24,2025-11-09 07:55:16.553208
1688,1688,Google Pay,4805.82,2025-11-25 17:12:14.277460
1689,1689,Credit Card,11353.25,2026-07-09 16:30:21.554410
1690,1690,Credit Card,2801.16,2026-06-25 03:10:14.621552
1691,1691,Google Pay,17040.67,2025-09-27 19:51:54.323039
1692,1692,Debit Card,181.24,2026-01-15 12:05:01.488968
1693,1693,Google Pay,2380.39,2026-06-24 19:11:47.561034
1694,1694,Apple Pay,4438.3,2025-11-26 06:47:58.360523
1695,1695,Debit Card,938.54,2026-02-28 15:39:00.037432
1696,1696,Google Pay,1846.86,2026-03-07 02:18:22.198734
1697,1697,Google Pay,7123.59,2026-06-02 05:24:58.525229
1698,1698,Debit Card,5201.43,2025-11-23 21:13:10.922175
1699,1699,Debit Card,13981.44,2025-11-30 00:29:27.850815
1700,1700,Debit Card,3539.44,2025-12-20 04:12:17.802855
1701,1701,Google Pay,12231.72,2026-06-01 12:12:56.980257
1702,1702,Credit Card,1992.51,2026-07-21 04:53:36.964164
1703,1703,Google Pay,4177.14,2026-02-13 10:59:09.182006
1704,1704,Credit Card,4481.96,2026-04-04 04:37:08.025316
1705,1705,PayPal,10703.86,2025-09-29 06:13:20.969257
1706,1706,Debit Card,15341.35,2026-04-13 01:28:09.390404
1707,1707,Debit Card,87.7,2026-06-02 03:28:11.258579
1708,1708,Credit Card,12880.72,2025-09-18 07:54:41.798942
1709,1709,Debit Card,2693.71,2026-02-25 16:00:20.535989
1710,1710,PayPal,181.24,2026-06-12 20:34:58.405357
1711,1711,Debit Card,6976.57,2025-11-08 01:35:48.318285
1712,1712,PayPal,5342.76,2025-10-07 02:07:20.109969
1713,1713,Credit Card,3634.05,2025-09-02 12:46:35.677200
1714,1714,Credit Card,11082.2,2025-12-17 14:43:10.815701
1715,1715,Apple Pay,1778.73,2026-07-31 12:50:08.856662
1716,1716,PayPal,1526.14,2026-07-07 15:14:10.574197
1717,1717,Google Pay,1376.32,2026-04-29 05:56:30.454529
1718,1718,Apple Pay,6271.11,2026-02-02 05:13:30.990743
1719,1719,Apple Pay,6378.8,2026-05-22 12:03:07.793158
1720,1720,Credit Card,8562.11,2025-08-07 06:00:12.697842
1721,1721,PayPal,5015.48,2026-03-16 19:33:41.672689
1722,1722,Google Pay,12053.86,2026-03-03 10:17:47.286284
1723,1723,Apple Pay,4454.49,2026-07-07 17:10:28.595436
1724,1724,Apple Pay,15416.41,2026-01-04 04:42:51.215091
1725,1725,Debit Card,7338.69,2026-03-31 21:54:25.271288
1726,1726,Apple Pay,14208.43,2025-12-29 19:48:20.277063
1727,1727,Debit Card,3169.93,2026-02-19 18:31:00.872780
1728,1728,Apple Pay,9178.71,2025-11-28 04:40:53.748770
1729,1729,Debit Card,1659.26,2025-11-27 02:08:12.692092
1730,1730,PayPal,1113.22,2025-08-07 14:38:38.686066
1731,1731,Credit Card,7638.85,2026-07-13 23:27:51.076350
1732,1732,Google Pay,7154.49,2025-11-24 10:16:10.161449
1733,1733,PayPal,3793.41,2026-04-26 05:18:07.852851
1734,1734,Google Pay,95.76,2025-12-26 07:05:51.302078
1735,1735,Google Pay,5853.79,2026-06-15 00:04:55.561931
1736,1736,PayPal,15042.26,2026-01-02 14:09:27.896918
1737,1737,Credit Card,19767.53,2026-01-22 12:19:30.788934
1738,1738,Debit Card,1328.34,2025-12-18 16:22:06.782068
1739,1739,Apple Pay,5734.72,2026-05-15 11:22:06.689217
1740,1740,Apple Pay,2197.2,2026-03-26 11:56:18.576814
1741,1741,PayPal,1778.73,2025-09-12 15:36:31.983756
1742,1742,Debit Card,1027.01,2025-12-31 08:43:48.518316
1743,1743,Credit Card,8741.86,2025-11-17 19:23:26.506825
1744,1744,PayPal,14279.28,2026-02-10 23:02:04.288477
1745,1745,Credit Card,4858.62,2026-06-07 16:43:31.512264
1746,1746,Credit Card,5953.5,2026-01-05 05:05:06.512796
1747,1747,Apple Pay,8105.49,2025-10-15 21:12:11.205745
1748,1748,Google Pay,2678.85,2025-12-11 06:37:40.786103
1749,1749,Apple Pay,11002.13,2026-06-02 02:26:23.166558
1750,1750,Apple Pay,2623.3,2025-08-16 00:39:17.327586
1751,1751,Debit Card,11201.57,2025-12-31 19:31:48.638939
1752,1752,PayPal,9577.0,2026-07-18 01:03:46.639174
1753,1753,Google Pay,12600.75,2026-07-25 01:33:45.214376
1754,1754,PayPal,4515.39,2025-08-15 09:46:54.112433
1755,1755,Credit Card,2029.54,2026-06-12 06:00:50.043897
1756,1756,Debit Card,8468.9,2026-07-05 00:49:34.885555
1757,1757,Apple Pay,10420.22,2026-05-23 07:46:20.763481
1758,1758,Credit Card,9067.91,2026-03-25 02:17:28.075124
1759,1759,PayPal,6391.57,2026-04-03 05:17:13.994638
1760,1760,PayPal,9242.18,2025-10-29 16:55:01.121647
1761,1761,Apple Pay,7378.08,2026-07-23 21:02:54.470409
1762,1762,Apple Pay,9613.79,2026-05-21 13:56:09.449302
1763,1763,Credit Card,1990.18,2025-11-16 01:58:31.685690
1764,1764,PayPal,4813.41,2026-07-09 12:48:54.433006
1765,1765,PayPal,7137.31,2025-12-20 22:53:27.045128
1766,1766,Apple Pay,11593.81,2026-07-24 16:54:27.751377
1767,1767,PayPal,5540.99,2026-05-26 21:04:35.949282
1768,1768,Google Pay,592.91,2025-08-06 10:55:51.128637
1769,1769,Debit Card,12916.6,2026-06-26 15:41:54.095297
1770,1770,Google Pay,13548.89,2026-01-17 02:31:18.184066
1771,1771,PayPal,4477.45,2026-07-13 14:15:09.771451
1772,1772,Credit Card,8785.99,2025-11-09 21:00:06.958939
1773,1773,Google Pay,6526.14,2025-10-18 10:05:44.176184
1774,1774,Google Pay,4930.62,2025-10-06 13:39:46.332808
1775,1775,Google Pay,3041.68,2026-05-19 16:04:33.833671
1776,1776,PayPal,11478.24,2026-04-02 03:14:55.494527
1777,1777,Debit Card,10866.82,2025-09-13 14:55:36.562607
1778,1778,Credit Card,2529.49,2025-08-17 17:02:43.605280
1779,1779,Credit Card,17624.62,2025-11-01 16:01:41.385334
1780,1780,Credit Card,181.24,2025-08-08 09:32:26.249764
1781,1781,Debit Card,4725.73,2025-10-28 20:41:33.511749
1782,1782,Apple Pay,11345.52,2026-06-25 11:31:16.426319
1783,1783,Debit Card,4445.45,2026-04-09 00:48:24.168279
1784,1784,Google Pay,2009.72,2025-12-17 23:40:40.314745
1785,1785,PayPal,9147.17,2026-01-18 11:58:09.013630
1786,1786,Apple Pay,181.24,2025-11-07 12:33:10.888268
1787,1787,Credit Card,9297.3,2025-09-13 03:26:52.467515
1788,1788,Google Pay,6851.2,2025-11-02 14:47:26.153796
1789,1789,Debit Card,4822.86,2026-03-19 08:29:54.667714
1790,1790,PayPal,12458.19,2025-10-21 19:02:20.522227
1791,1791,Apple Pay,10386.45,2026-04-20 20:28:45.864380
1792,1792,Google Pay,12034.79,2025-09-20 16:49:37.046545
1793,1793,Debit Card,8234.82,2025-11-23 11:13:43.527447
1794,1794,Credit Card,12941.64,2026-05-08 15:33:17.578378
1795,1795,PayPal,12359.38,2026-02-12 05:31:45.064190
1796,1796,Debit Card,1311.65,2025-09-21 00:54:20.154425
1797,1797,Google Pay,2846.86,2026-04-07 23:12:24.346495
1798,1798,Google Pay,13262.2,2026-02-01 22:21:01.956005
1799,1799,Credit Card,964.94,2026-05-25 03:11:49.161582
1800,1800,Debit Card,9603.99,2026-06-17 07:49:47.734644
1801,1801,Credit Card,1243.27,2025-11-19 14:07:25.608460
1802,1802,PayPal,2245.37,2025-09-11 07:04:36.501784
1803,1803,Credit Card,19819.1,2025-08-14 06:48:41.704386
1804,1804,Credit Card,10641.75,2026-06-15 22:23:46.582598
1805,1805,PayPal,2411.16,2025-10-21 08:34:31.002214
1806,1806,Credit Card,9477.09,2025-09-01 21:57:52.199144
1807,1807,Google Pay,10167.94,2025-10-14 15:28:03.107744
1808,1808,PayPal,10056.16,2026-02-19 01:47:40.139865
1809,1809,Credit Card,6029.12,2025-10-04 03:32:45.392941
1810,1810,Credit Card,8195.88,2026-05-15 20:54:20.453759
1811,1811,Credit Card,15737.06,2026-07-07 10:24:49.912065
1812,1812,Apple Pay,10688.54,2026-05-21 11:39:28.032960
1813,1813,Debit Card,1958.06,2026-02-08 08:44:05.731702
1814,1814,Debit Card,5529.77,2025-12-19 06:52:53.204931
1815,1815,Apple Pay,13096.86,2025-12-17 00:19:40.303664
1816,1816,PayPal,14577.55,2025-10-25 08:23:53.354393
1817,1817,Apple Pay,11648.89,2026-02-10 05:09:24.068861
1818,1818,Credit Card,14387.86,2026-06-19 13:30:43.501238
1819,1819,Debit Card,8853.2,2026-07-03 12:30:00.345883
1820,1820,PayPal,207.32,2026-01-02 20:26:28.188836
1821,1821,Debit Card,1094.46,2025-10-29 07:47:46.272236
1822,1822,PayPal,12118.91,2025-11-11 03:21:23.613651
1823,1823,Apple Pay,9184.43,2026-07-31 08:00:58.276590
1824,1824,Debit Card,4195.7,2026-06-25 18:01:05.842075
1825,1825,Apple Pay,12001.3,2026-06-12 13:54:44.220729
1826,1826,PayPal,12712.2,2026-02-23 14:34:52.824117
1827,1827,Credit Card,7534.98,2026-02-09 15:50:34.578051
1828,1828,Debit Card,3897.01,2025-10-25 17:06:46.194654
1829,1829,Google Pay,7115.72,2026-04-26 15:29:24.994362
1830,1830,Apple Pay,15540.54,2026-04-10 21:14:40.575261
1831,1831,PayPal,13909.44,2025-11-17 13:48:26.698713
1832,1832,PayPal,729.64,2026-04-19 18:29:50.935637
1833,1833,Apple Pay,732.4,2026-04-04 22:39:24.167503
1834,1834,Apple Pay,12774.75,2026-01-27 04:33:33.676151
1835,1835,Credit Card,18580.67,2026-03-25 18:34:18.732272
1836,1836,PayPal,13533.55,2026-01-08 10:56:14.812036
1837,1837,Debit Card,1794.12,2026-01-13 15:53:30.729215
1838,1838,Google Pay,8807.68,2025-11-25 23:50:19.831209
1839,1839,PayPal,2614.62,2026-07-13 20:16:22.420722
1840,1840,PayPal,1868.26,2025-09-14 03:45:12.712955
1841,1841,Debit Card,2413.69,2026-02-16 10:28:06.219169
1842,1842,PayPal,556.61,2025-10-20 18:00:55.216041
1843,1843,PayPal,3878.47,2026-02-09 00:55:31.987740
1844,1844,Debit Card,4410.47,2026-03-23 14:50:56.693435
1845,1845,PayPal,17634.35,2025-08-06 22:36:46.229232
1846,1846,Google Pay,3839.37,2026-05-21 15:15:38.822100
1847,1847,PayPal,1179.75,2025-12-22 10:35:34.904379
1848,1848,Debit Card,1407.81,2026-03-25 23:05:12.764850
1849,1849,Debit Card,791.02,2025-08-15 10:49:34.680693
1850,1850,Google Pay,6334.94,2026-03-19 08:57:32.377386
1851,1851,Credit Card,4822.86,2026-07-22 03:17:47.039040
1852,1852,Google Pay,13361.19,2026-05-02 12:49:01.109618
1853,1853,Credit Card,16495.56,2025-12-26 22:36:34.438946
1854,1854,Debit Card,4892.46,2026-01-01 12:08:48.893250
1855,1855,Google Pay,7801.64,2025-08-02 07:45:15.473613
1856,1856,Google Pay,10514.47,2026-01-21 17:02:37.240948
1857,1857,PayPal,10464.45,2026-07-08 11:47:17.802872
1858,1858,Google Pay,6969.13,2026-03-13 01:26:03.525441
1859,1859,PayPal,15826.05,2026-01-01 19:59:17.791645
1860,1860,Debit Card,7030.08,2026-05-21 18:42:10.188164
1861,1861,Debit Card,7393.9,2025-08-23 19:52:12.330480
1862,1862,Apple Pay,7439.39,2026-01-08 20:14:37.697214
1863,1863,Debit Card,12874.98,2026-07-28 14:23:35.116349
1864,1864,Credit Card,3511.36,2025-08-18 08:35:01.545456
1865,1865,Apple Pay,4266.54,2026-03-22 19:03:49.623192
1866,1866,Google Pay,3611.0,2026-08-01 03:08:57.759182
1867,1867,PayPal,2965.58,2025-12-13 14:12:04.450332
1868,1868,PayPal,592.91,2025-08-18 01:17:27.826216
1869,1869,PayPal,16534.45,2026-01-29 21:49:43.356454
1870,1870,PayPal,8860.66,2025-08-25 21:10:52.197965
1871,1871,Apple Pay,6075.0,2026-05-03 16:56:55.093017
1872,1872,Credit Card,2384.83,2026-04-25 10:26:07.144210
1873,1873,Credit Card,9962.76,2025-11-30 11:57:02.777180
1874,1874,Debit Card,14888.5,2026-01-26 14:57:42.004206
1875,1875,Google Pay,15420.81,2025-11-09 03:03:56.754014
1876,1876,Apple Pay,14739.87,2025-08-15 11:04:36.017291
1877,1877,Credit Card,2029.54,2025-11-19 13:58:52.050489
1878,1878,Apple Pay,2402.91,2026-06-17 00:11:12.017313
1879,1879,Credit Card,263.1,2025-12-06 08:49:34.042389
1880,1880,Google Pay,7579.53,2025-08-14 04:40:04.889091
1881,1881,Apple Pay,9211.63,2026-07-30 08:45:28.739104
1882,1882,Credit Card,7329.24,2026-03-03 11:54:48.049064
1883,1883,Google Pay,5401.47,2025-12-05 12:33:03.997367
1884,1884,Credit Card,11450.96,2026-04-30 02:49:07.870575
1885,1885,Google Pay,4406.38,2026-06-28 17:29:12.581488
1886,1886,Apple Pay,8132.36,2025-11-13 08:23:42.333797
1887,1887,Debit Card,11934.83,2025-10-10 22:12:57.112090
1888,1888,Debit Card,1036.18,2026-04-21 15:13:55.868472
